report_id,category,date
MOR26838,1. Seizure,2017-06-16
MOR8078,1. Seizure,2016-11-01
MOR52952,1. Seizure,2023-11-04
MOR25598,1. Seizure,2018-07-09
MOR44454,1. Seizure,2021-04-13
MOR15702,1. Seizure,2016-10-26
MOR12208,1. Seizure,2017-07-31
MOR50582,1. Seizure,2022-01-01
MOR31530,1. Seizure,2020-04-23
MOR50900,1. Seizure,2023-08-13
MOR23645,9. Enforcement Action / Prosecution,2016-12-13
MOR27272,1. Seizure,2019-04-01
MOR43002,1. Seizure,2022-03-01
MOR52456,1. Seizure,2023-07-30
MOR13227,1. Seizure,2018-03-01
MOR26828,1. Seizure,2016-12-27
MOR50412,1. Seizure,2023-06-16
MOR39908,1. Seizure,2021-08-03
MOR43772,1. Seizure,2022-04-30
MOR36409,1. Seizure,2021-06-01
MOR25989,3. Smuggling / Illegal Trade (not elsewhere included),2017-05-20
MOR49225,9. Enforcement Action / Prosecution,2023-03-27
MOR50048,1. Seizure,2022-11-07
MOR33599,1. Seizure,2021-03-14
MOR54135,1. Seizure,2023-12-27
MOR42155,1. Seizure,2021-09-23
MOR36465,1. Seizure,2016-12-01
MOR10012,1. Seizure,2017-08-19
MOR49462,1. Seizure,2021-05-01
MOR27698,1. Seizure,2019-12-01
MOR34779,9. Enforcement Action / Prosecution,2015-09-09
MOR31139,1. Seizure,2020-08-20
MOR14181,1. Seizure,2018-05-01
MOR56082,1. Seizure,2024-02-08
MOR49707,1. Seizure,2022-02-11
MOR26313,1. Seizure,2018-12-01
MOR33832,1. Seizure,2020-02-01
MOR38178,1. Seizure,2021-01-29
MOR25056,1. Seizure,2015-04-22
MOR15023,1. Seizure,2018-06-30
MOR36150,1. Seizure,2017-05-17
MOR34329,1. Seizure,2021-01-27
MOR23641,1. Seizure,2019-08-14
MOR11762,1. Seizure,2017-07-17
MOR4159,1. Seizure,2016-03-03
MOR32913,2. Poaching / Illegal Harvesting,2021-01-26
MOR15009,1. Seizure,2018-07-01
MOR17135,1. Seizure,2017-02-08
MOR32823,1. Seizure,2020-08-30
MOR41882,1. Seizure,2022-02-14
MOR40602,1. Seizure,2022-01-04
MOR14809,9. Enforcement Action / Prosecution,2017-07-01
MOR27936,1. Seizure,2019-01-01
MOR3179,1. Seizure,2015-09-06
MOR15260,1. Seizure,2017-01-08
MOR27501,1. Seizure,2019-01-10
MOR10084,1. Seizure,2016-07-28
MOR30864,1. Seizure,2020-03-21
MOR8137,1. Seizure,2017-01-24
MOR17136,1. Seizure,2018-10-25
MOR31748,1. Seizure,2018-02-20
MOR28506,1. Seizure,2019-05-09
MOR44300,1. Seizure,2021-11-25
MOR34302,1. Seizure,2019-01-01
MOR4174,1. Seizure,2016-03-07
MOR13710,1. Seizure,2016-05-29
MOR30366,1. Seizure,2020-08-26
MOR15881,1. Seizure,2018-08-27
MOR46449,1. Seizure,2017-06-05
MOR44183,1. Seizure,2022-05-01
MOR38279,1. Seizure,2021-01-04
MOR3067,1. Seizure,2015-07-27
MOR30833,1. Seizure,2017-12-15
MOR34149,1. Seizure,2021-03-26
MOR11260,1. Seizure,2015-09-25
MOR52094,1. Seizure,2023-10-01
MOR15179,1. Seizure,2015-03-11
MOR11605,1. Seizure,2017-08-12
MOR29233,1. Seizure,2020-06-01
MOR30643,1. Seizure,2020-01-08
MOR23442,1. Seizure,2015-05-04
MOR13328,1. Seizure,2018-02-27
MOR39152,1. Seizure,2021-10-20
MOR29961,1. Seizure,2017-05-03
MOR4149,1. Seizure,2016-02-22
MOR48678,1. Seizure,2023-01-21
MOR43275,1. Seizure,2022-03-11
MOR25169,1. Seizure,2019-09-22
MOR45783,1. Seizure,2022-03-18
MOR15439,1. Seizure,2018-07-13
MOR28840,1. Seizure,2020-06-02
MOR8159,1. Seizure,2017-03-18
MOR45965,1. Seizure,2022-04-01
MOR44274,1. Seizure,2021-11-01
MOR25239,1. Seizure,2019-09-28
MOR4304,1. Seizure,2016-02-11
MOR20722,1. Seizure,2018-07-23
MOR15581,1. Seizure,2016-05-24
MOR12124,1. Seizure,2016-12-04
MOR43800,1. Seizure,2022-02-20
MOR50085,1. Seizure,2023-05-25
MOR9990,1. Seizure,2015-09-03
MOR28449,1. Seizure,2019-04-24
MOR9764,1. Seizure,2016-04-10
MOR50908,1. Seizure,2023-04-01
MOR5756,1. Seizure,2016-01-26
MOR52224,1. Seizure,2023-10-01
MOR38268,1. Seizure,2021-03-01
MOR48915,2. Poaching / Illegal Harvesting,2021-04-04
MOR21407,1. Seizure,2018-10-09
MOR54156,1. Seizure,2023-12-06
MOR11258,1. Seizure,2015-06-17
MOR36691,1. Seizure,2021-06-24
MOR14894,1. Seizure,2016-04-05
MOR48960,2. Poaching / Illegal Harvesting,2022-08-22
MOR36843,1. Seizure,2021-07-05
MOR26670,9. Enforcement Action / Prosecution,2017-03-16
MOR51934,1. Seizure,2023-10-11
MOR45059,1. Seizure,2021-11-04
MOR31694,1. Seizure,2020-12-06
MOR33849,1. Seizure,2020-03-17
MOR5539,1. Seizure,2016-04-18
MOR33868,1. Seizure,2021-01-23
MOR5753,1. Seizure,2016-01-01
MOR31628,1. Seizure,2020-03-14
MOR3220,1. Seizure,2015-08-06
MOR39690,1. Seizure,2021-04-04
MOR33677,1. Seizure,2020-01-03
MOR27118,1. Seizure,2019-12-04
MOR33910,1. Seizure,2020-01-15
MOR43399,1. Seizure,2021-09-29
MOR46448,1. Seizure,2017-02-16
MOR51601,1. Seizure,2023-09-22
MOR39828,1. Seizure,2021-07-03
MOR21568,1. Seizure,2019-06-02
MOR49660,1. Seizure,2022-12-01
MOR6708,6. Human-Wildlife Conflict,2016-07-12
MOR36917,1. Seizure,2016-08-01
MOR25922,1. Seizure,2017-06-03
MOR43759,1. Seizure,2022-03-01
MOR44101,1. Seizure,2022-05-01
MOR8200,1. Seizure,2017-04-07
MOR55759,1. Seizure,2023-12-18
MOR51031,1. Seizure,2022-06-01
MOR30683,1. Seizure,2020-10-27
MOR27993,1. Seizure,2020-04-01
MOR34382,1. Seizure,2019-12-01
MOR4208,1. Seizure,2016-01-05
MOR5532,1. Seizure,2016-04-11
MOR29754,1. Seizure,2018-08-13
MOR33364,1. Seizure,2021-02-01
MOR49834,1. Seizure,2022-11-05
MOR42906,1. Seizure,2022-04-14
MOR49127,1. Seizure,2021-02-10
MOR18606,1. Seizure,2016-12-05
MOR27486,1. Seizure,2019-12-07
MOR30279,1. Seizure,2020-05-31
MOR49963,1. Seizure,2023-03-10
MOR39057,2. Poaching / Illegal Harvesting,2021-10-16
MOR22940,1. Seizure,2019-06-20
MOR31926,1. Seizure,2017-09-25
MOR54036,1. Seizure,2023-11-20
MOR29773,1. Seizure,2015-04-20
MOR28948,1. Seizure,2018-04-01
MOR44316,1. Seizure,2022-03-19
MOR15305,1. Seizure,2017-01-19
MOR27373,1. Seizure,2019-08-05
MOR4164,1. Seizure,2016-03-03
MOR48901,1. Seizure,2023-03-20
MOR30625,1. Seizure,2019-06-17
MOR32895,1. Seizure,2021-02-03
MOR33350,1. Seizure,2021-03-01
MOR15648,2. Poaching / Illegal Harvesting,2016-06-11
MOR50160,1. Seizure,2017-01-01
MOR44282,1. Seizure,2021-11-03
MOR34934,1. Seizure,2021-04-23
MOR49152,2. Poaching / Illegal Harvesting,2022-09-21
MOR50626,2. Poaching / Illegal Harvesting,2021-03-28
MOR50324,1. Seizure,2023-04-21
MOR7340,1. Seizure,2016-11-10
MOR28235,1. Seizure,2019-10-24
MOR20631,1. Seizure,2015-07-30
MOR12398,1. Seizure,2016-11-02
MOR15495,1. Seizure,2015-06-29
MOR26618,2. Poaching / Illegal Harvesting,2015-07-10
MOR23449,1. Seizure,2015-08-27
MOR41275,2. Poaching / Illegal Harvesting,2015-08-21
MOR39824,1. Seizure,2017-02-27
MOR34332,1. Seizure,2018-12-18
MOR12154,1. Seizure,2017-07-04
MOR35956,1. Seizure,2015-01-21
MOR36246,1. Seizure,2021-06-08
MOR20819,1. Seizure,2019-01-17
MOR41474,1. Seizure,2022-02-05
MOR30754,1. Seizure,2017-12-01
MOR13002,1. Seizure,2018-02-01
MOR40779,1. Seizure,2022-01-07
MOR44166,1. Seizure,2021-08-01
MOR52121,1. Seizure,2023-08-18
MOR21432,1. Seizure,2019-05-29
MOR32614,1. Seizure,2020-06-26
MOR28870,1. Seizure,2020-06-05
MOR52095,1. Seizure,2023-10-09
MOR46392,1. Seizure,2016-10-13
MOR42139,1. Seizure,2021-11-29
MOR30230,1. Seizure,2019-09-17
MOR17955,1. Seizure,2017-10-28
MOR42749,1. Seizure,2021-04-13
MOR52923,2. Poaching / Illegal Harvesting,2017-02-18
MOR38577,1. Seizure,2021-06-01
MOR11187,1. Seizure,2016-02-23
MOR28445,1. Seizure,2019-09-29
MOR12069,1. Seizure,2016-11-27
MOR14336,1. Seizure,2017-04-01
MOR46817,1. Seizure,2016-04-21
MOR35627,1. Seizure,2021-05-01
MOR55825,1. Seizure,2015-12-13
MOR18554,1. Seizure,2016-08-24
MOR49867,1. Seizure,2021-06-03
MOR27389,1. Seizure,2019-09-02
MOR10299,1. Seizure,2015-03-01
MOR28262,1. Seizure,2019-11-28
MOR25588,1. Seizure,2018-05-19
MOR32145,1. Seizure,2021-01-05
MOR10275,1. Seizure,2017-04-13
MOR3486,1. Seizure,2016-01-12
MOR5668,5. Animal Injury / Mortality / Welfare,2016-07-25
MOR9228,1. Seizure,2016-01-06
MOR49518,2. Poaching / Illegal Harvesting,2021-01-23
MOR30684,1. Seizure,2020-08-27
MOR34296,1. Seizure,2019-10-30
MOR35373,1. Seizure,2021-01-09
MOR25584,1. Seizure,2018-05-09
MOR15345,1. Seizure,2017-09-26
MOR12984,1. Seizure,2018-01-31
MOR34538,1. Seizure,2017-12-01
MOR5011,1. Seizure,2016-05-24
MOR44046,9. Enforcement Action / Prosecution,2021-12-23
MOR7938,1. Seizure,2016-10-27
MOR44145,1. Seizure,2021-12-01
MOR15941,1. Seizure,2018-09-07
MOR44233,1. Seizure,2022-05-31
MOR34211,1. Seizure,2021-03-10
MOR14731,1. Seizure,2018-02-09
MOR20980,1. Seizure,2017-02-28
MOR9806,1. Seizure,2016-05-01
MOR5355,1. Seizure,2016-06-16
MOR44389,1. Seizure,2021-05-22
MOR45005,1. Seizure,2022-03-01
MOR29113,1. Seizure,2017-01-27
MOR51621,1. Seizure,2023-09-01
MOR14272,1. Seizure,2016-10-21
MOR54502,1. Seizure,2024-01-12
MOR13252,1. Seizure,2018-03-16
MOR3487,1. Seizure,2016-01-14
MOR33320,1. Seizure,2018-08-05
MOR44994,1. Seizure,2022-04-01
MOR18200,1. Seizure,2018-12-13
MOR29750,1. Seizure,2019-06-16
MOR34397,1. Seizure,2020-01-08
MOR14541,1. Seizure,2018-06-14
MOR8699,1. Seizure,2016-02-01
MOR30376,1. Seizure,2020-09-01
MOR10007,1. Seizure,2017-08-20
MOR50954,1. Seizure,2022-11-01
MOR15805,1. Seizure,2018-08-11
MOR41195,2. Poaching / Illegal Harvesting,2022-01-01
MOR31813,1. Seizure,2016-08-03
MOR12211,1. Seizure,2017-08-29
MOR50159,1. Seizure,2017-01-01
MOR44047,1. Seizure,2021-12-23
MOR27951,1. Seizure,2020-01-03
MOR28144,1. Seizure,2017-07-06
MOR27903,1. Seizure,2020-01-23
MOR41329,1. Seizure,2021-10-12
MOR44112,1. Seizure,2022-04-01
MOR38377,2. Poaching / Illegal Harvesting,2021-09-01
MOR27921,1. Seizure,2019-05-15
MOR13800,1. Seizure,2017-10-25
MOR29144,1. Seizure,2020-06-19
MOR11181,1. Seizure,2015-06-06
MOR41289,2. Poaching / Illegal Harvesting,2015-04-11
MOR28229,1. Seizure,2019-10-21
MOR15324,1. Seizure,2017-06-13
MOR43783,1. Seizure,2022-03-02
MOR42560,1. Seizure,2022-03-23
MOR34911,1. Seizure,2018-08-17
MOR15819,1. Seizure,2018-09-09
MOR51208,1. Seizure,2023-08-17
MOR33851,1. Seizure,2020-03-19
MOR42410,1. Seizure,2021-11-01
MOR27336,1. Seizure,2020-01-26
MOR25611,1. Seizure,2018-08-29
MOR11018,1. Seizure,2015-02-12
MOR7840,1. Seizure,2016-05-24
MOR44260,1. Seizure,2022-02-01
MOR4833,1. Seizure,2016-01-28
MOR23625,1. Seizure,2019-05-15
MOR38306,1. Seizure,2021-09-09
MOR37322,1. Seizure,2021-05-01
MOR37795,1. Seizure,2021-02-17
MOR43768,3. Smuggling / Illegal Trade (not elsewhere included),2022-03-10
MOR43409,1. Seizure,2021-12-24
MOR14398,1. Seizure,2018-05-01
MOR33881,1. Seizure,2020-02-10
MOR15005,1. Seizure,2018-05-26
MOR42156,9. Enforcement Action / Prosecution,2021-08-17
MOR12155,1. Seizure,2017-12-06
MOR32900,1. Seizure,2021-02-01
MOR15554,1. Seizure,2017-12-14
MOR30165,1. Seizure,2020-08-31
MOR8083,1. Seizure,2017-03-03
MOR28576,1. Seizure,2019-08-19
MOR14904,1. Seizure,2017-08-18
MOR29304,1. Seizure,2018-04-10
MOR18096,1. Seizure,2018-11-21
MOR33558,1. Seizure,2020-06-08
MOR13850,1. Seizure,2015-06-09
MOR28428,1. Seizure,2019-04-08
MOR1120,1. Seizure,2015-03-26
MOR32367,1. Seizure,2020-09-13
MOR31488,1. Seizure,2020-11-29
MOR11571,1. Seizure,2017-11-13
MOR16092,1. Seizure,2018-06-19
MOR5020,1. Seizure,2016-05-18
MOR30763,1. Seizure,2020-04-18
MOR28958,1. Seizure,2018-04-19
MOR5482,1. Seizure,2016-01-30
MOR49615,1. Seizure,2023-05-19
MOR16181,1. Seizure,2018-09-28
MOR41753,1. Seizure,2016-06-01
MOR31244,1. Seizure,2020-02-01
MOR15951,1. Seizure,2017-05-01
MOR43287,1. Seizure,2022-05-04
MOR11963,1. Seizure,2017-07-11
MOR13035,1. Seizure,2018-01-23
MOR20732,1. Seizure,2018-08-01
MOR26620,9. Enforcement Action / Prosecution,2016-02-28
MOR23631,1. Seizure,2018-10-31
MOR21585,1. Seizure,2016-08-18
MOR36962,1. Seizure,2015-07-30
MOR18898,1. Seizure,2016-09-24
MOR21559,1. Seizure,2015-07-06
MOR31068,1. Seizure,2020-07-01
MOR15285,1. Seizure,2017-08-05
MOR14442,1. Seizure,2018-07-04
MOR41630,1. Seizure,2022-02-11
MOR37274,1. Seizure,2021-04-01
MOR44980,1. Seizure,2022-06-21
MOR37539,1. Seizure,2021-07-06
MOR47419,1. Seizure,2022-10-31
MOR52187,1. Seizure,2022-03-30
MOR4261,1. Seizure,2016-03-12
MOR25844,1. Seizure,2016-03-01
MOR49278,1. Seizure,2022-06-01
MOR39345,1. Seizure,2021-10-22
MOR14438,1. Seizure,2018-06-05
MOR35851,1. Seizure,2015-04-01
MOR31805,1. Seizure,2016-08-14
MOR31635,1. Seizure,2018-07-01
MOR28512,1. Seizure,2019-04-22
MOR25616,1. Seizure,2018-09-14
MOR34455,1. Seizure,2020-02-08
MOR5714,1. Seizure,2015-08-26
MOR20817,1. Seizure,2019-01-11
MOR15909,1. Seizure,2017-10-18
MOR44924,1. Seizure,2021-07-07
MOR49047,1. Seizure,2021-01-01
MOR25341,1. Seizure,2015-10-06
MOR12139,1. Seizure,2017-07-01
MOR3073,1. Seizure,2015-07-13
MOR31563,1. Seizure,2020-10-01
MOR43402,1. Seizure,2021-12-14
MOR43274,1. Seizure,2022-03-03
MOR30549,1. Seizure,2020-03-03
MOR15420,1. Seizure,2018-03-15
MOR10103,1. Seizure,2017-01-01
MOR44348,5. Animal Injury / Mortality / Welfare,2021-03-01
MOR42947,2. Poaching / Illegal Harvesting,2021-04-02
MOR27117,1. Seizure,2019-11-20
MOR33911,1. Seizure,2020-01-29
MOR10037,1. Seizure,2017-02-10
MOR9226,1. Seizure,2016-10-06
MOR52406,2. Poaching / Illegal Harvesting,2023-09-18
MOR40310,1. Seizure,2017-09-29
MOR18233,1. Seizure,2018-11-26
MOR16191,1. Seizure,2018-10-03
MOR43026,9. Enforcement Action / Prosecution,2017-01-01
MOR34681,1. Seizure,2016-08-24
MOR27299,1. Seizure,2019-04-20
MOR15926,1. Seizure,2018-08-14
MOR33859,1. Seizure,2020-03-04
MOR4161,1. Seizure,2016-02-23
MOR28264,1. Seizure,2019-03-04
MOR15309,1. Seizure,2017-02-22
MOR45132,1. Seizure,2021-10-20
MOR43961,1. Seizure,2021-12-30
MOR4263,6. Human-Wildlife Conflict,2016-02-25
MOR44468,5. Animal Injury / Mortality / Welfare,2021-04-25
MOR44998,1. Seizure,2022-03-22
MOR26659,2. Poaching / Illegal Harvesting,2017-01-01
MOR34327,1. Seizure,2021-03-16
MOR43785,1. Seizure,2022-02-28
MOR7090,1. Seizure,2015-05-01
MOR54450,1. Seizure,2024-01-04
MOR31603,1. Seizure,2018-10-23
MOR25334,1. Seizure,2015-08-20
MOR14160,1. Seizure,2018-02-01
MOR14171,1. Seizure,2018-01-01
MOR14219,1. Seizure,2018-05-04
MOR11700,1. Seizure,2017-11-16
MOR33835,1. Seizure,2019-09-18
MOR20750,1. Seizure,2015-02-03
MOR29636,1. Seizure,2015-04-13
MOR42433,1. Seizure,2022-02-01
MOR5486,1. Seizure,2016-02-01
MOR55649,1. Seizure,2024-02-02
MOR17060,1. Seizure,2018-09-26
MOR28936,1. Seizure,2020-06-02
MOR20636,1. Seizure,2015-07-01
MOR13003,1. Seizure,2018-02-15
MOR13959,1. Seizure,2016-01-01
MOR52594,1. Seizure,2023-11-01
MOR55002,1. Seizure,2023-12-12
MOR44761,1. Seizure,2022-06-23
MOR35963,1. Seizure,2016-06-02
MOR33390,1. Seizure,2020-09-11
MOR43223,1. Seizure,2022-04-24
MOR5613,1. Seizure,2016-05-19
MOR23434,1. Seizure,2016-07-19
MOR11020,1. Seizure,2015-02-03
MOR8048,1. Seizure,2017-02-20
MOR8789,1. Seizure,2016-01-07
MOR13358,1. Seizure,2017-10-15
MOR27256,1. Seizure,2019-03-19
MOR5612,1. Seizure,2016-07-28
MOR17141,1. Seizure,2017-09-06
MOR5798,1. Seizure,2016-07-04
MOR38899,1. Seizure,2021-06-05
MOR10862,1. Seizure,2016-11-08
MOR33798,1. Seizure,2021-03-19
MOR49598,1. Seizure,2023-01-01
MOR28532,1. Seizure,2019-06-06
MOR49303,1. Seizure,2023-04-14
MOR14157,1. Seizure,2018-01-01
MOR10906,1. Seizure,2016-09-29
MOR27379,1. Seizure,2019-08-29
MOR39870,1. Seizure,2021-05-18
MOR3501,1. Seizure,2016-01-08
MOR34001,1. Seizure,2020-01-28
MOR14198,1. Seizure,2018-02-23
MOR29483,1. Seizure,2019-09-15
MOR13991,1. Seizure,2015-08-01
MOR11044,1. Seizure,2015-09-20
MOR43754,1. Seizure,2022-04-21
MOR12646,1. Seizure,2018-01-26
MOR14368,1. Seizure,2017-12-14
MOR49202,1. Seizure,2023-03-01
MOR28710,1. Seizure,2017-08-24
MOR29226,1. Seizure,2020-07-04
MOR52164,1. Seizure,2023-09-20
MOR30522,1. Seizure,2020-01-02
MOR11290,1. Seizure,2015-02-02
MOR21579,1. Seizure,2018-08-15
MOR2846,1. Seizure,2015-03-01
MOR11283,1. Seizure,2016-07-28
MOR30067,1. Seizure,2020-08-02
MOR55673,2. Poaching / Illegal Harvesting,2024-01-28
MOR25669,1. Seizure,2019-05-27
MOR27961,1. Seizure,2020-01-21
MOR12146,1. Seizure,2016-02-08
MOR48773,1. Seizure,2021-01-08
MOR31768,1. Seizure,2020-12-01
MOR37350,1. Seizure,2021-04-01
MOR49828,1. Seizure,2023-04-26
MOR25572,1. Seizure,2018-02-25
MOR37201,1. Seizure,2021-03-01
MOR5374,1. Seizure,2016-06-18
MOR28959,1. Seizure,2018-08-01
MOR44055,1. Seizure,2022-05-17
MOR11981,1. Seizure,2017-10-13
MOR14121,1. Seizure,2017-10-15
MOR34605,1. Seizure,2021-04-05
MOR31945,1. Seizure,2020-02-14
MOR35609,1. Seizure,2021-01-03
MOR31454,1. Seizure,2020-09-04
MOR4177,2. Poaching / Illegal Harvesting,2016-03-07
MOR48772,1. Seizure,2021-04-26
MOR25896,1. Seizure,2017-02-04
MOR32327,1. Seizure,2020-08-29
MOR32071,1. Seizure,2021-01-10
MOR28719,1. Seizure,2019-10-27
MOR32205,1. Seizure,2021-01-14
MOR26656,2. Poaching / Illegal Harvesting,2015-04-23
MOR7997,1. Seizure,2017-01-24
MOR7169,1. Seizure,2016-06-06
MOR15878,1. Seizure,2018-08-04
MOR41758,1. Seizure,2016-08-01
MOR36318,9. Enforcement Action / Prosecution,2017-04-01
MOR23096,1. Seizure,2019-07-30
MOR36911,1. Seizure,2016-01-01
MOR27559,1. Seizure,2019-12-01
MOR28123,1. Seizure,2018-07-04
MOR41515,1. Seizure,2022-02-02
MOR31063,1. Seizure,2020-01-20
MOR27376,1. Seizure,2019-08-22
MOR35072,1. Seizure,2021-02-18
MOR39256,1. Seizure,2017-01-25
MOR31316,1. Seizure,2018-08-25
MOR52414,2. Poaching / Illegal Harvesting,2023-09-03
MOR37319,1. Seizure,2021-05-01
MOR42693,1. Seizure,2022-03-29
MOR25267,1. Seizure,2015-01-02
MOR36371,1. Seizure,2021-04-02
MOR31469,1. Seizure,2020-11-22
MOR46390,1. Seizure,2016-12-23
MOR35021,1. Seizure,2021-04-26
MOR56134,1. Seizure,2016-07-27
MOR28590,1. Seizure,2018-12-12
MOR10296,1. Seizure,2017-03-29
MOR41514,1. Seizure,2022-02-01
MOR32918,1. Seizure,2021-01-23
MOR7880,1. Seizure,2016-02-17
MOR30608,1. Seizure,2019-02-24
MOR43042,1. Seizure,2022-03-13
MOR43766,1. Seizure,2022-03-01
MOR54552,1. Seizure,2023-12-30
MOR47926,2. Poaching / Illegal Harvesting,2022-03-09
MOR12896,1. Seizure,2017-09-21
MOR33493,1. Seizure,2020-01-01
MOR37437,1. Seizure,2021-03-07
MOR52144,1. Seizure,2023-09-29
MOR30431,1. Seizure,2020-07-13
MOR34879,1. Seizure,2021-04-18
MOR19354,1. Seizure,2019-04-13
MOR3351,1. Seizure,2015-11-01
MOR26601,9. Enforcement Action / Prosecution,2016-03-17
MOR49713,1. Seizure,2023-06-01
MOR49631,1. Seizure,2023-04-23
MOR42747,1. Seizure,2021-01-30
MOR13077,2. Poaching / Illegal Harvesting,2016-03-20
MOR9870,1. Seizure,2017-06-12
MOR12214,1. Seizure,2018-01-07
MOR35308,1. Seizure,2021-04-01
MOR36133,1. Seizure,2021-06-08
MOR39630,1. Seizure,2021-10-01
MOR52102,1. Seizure,2023-10-02
MOR4260,1. Seizure,2016-01-29
MOR32616,1. Seizure,2020-06-25
MOR41482,1. Seizure,2022-02-04
MOR32622,1. Seizure,2017-02-10
MOR28342,1. Seizure,2019-03-01
MOR7116,1. Seizure,2015-10-18
MOR40773,2. Poaching / Illegal Harvesting,2021-10-22
MOR45234,1. Seizure,2022-07-06
MOR31802,1. Seizure,2016-10-26
MOR10263,1. Seizure,2017-03-23
MOR27432,1. Seizure,2018-04-29
MOR32582,1. Seizure,2020-08-07
MOR49978,1. Seizure,2023-04-13
MOR49574,2. Poaching / Illegal Harvesting,2016-08-31
MOR23453,1. Seizure,2019-06-01
MOR50594,2. Poaching / Illegal Harvesting,2021-12-19
MOR20626,9. Enforcement Action / Prosecution,2015-03-01
MOR43515,1. Seizure,2022-04-01
MOR35581,1. Seizure,2021-01-01
MOR11689,1. Seizure,2017-09-27
MOR8775,1. Seizure,2017-05-30
MOR11180,1. Seizure,2015-04-25
MOR34384,1. Seizure,2019-12-21
MOR11400,1. Seizure,2017-10-27
MOR36094,1. Seizure,2021-05-07
MOR52428,1. Seizure,2023-07-16
MOR18122,1. Seizure,2018-12-01
MOR5522,1. Seizure,2016-01-25
MOR34265,1. Seizure,2021-04-04
MOR48592,2. Poaching / Illegal Harvesting,2023-02-11
MOR11967,1. Seizure,2017-12-09
MOR34490,1. Seizure,2020-03-07
MOR18546,1. Seizure,2016-05-12
MOR30565,1. Seizure,2019-03-17
MOR13396,1. Seizure,2017-11-01
MOR31285,1. Seizure,2017-03-05
MOR5609,1. Seizure,2016-05-24
MOR54154,1. Seizure,2023-12-17
MOR35018,1. Seizure,2021-04-29
MOR29077,1. Seizure,2018-06-19
MOR32342,1. Seizure,2019-04-30
MOR32956,1. Seizure,2020-10-11
MOR42395,2. Poaching / Illegal Harvesting,2022-01-28
MOR31468,1. Seizure,2020-01-29
MOR52091,1. Seizure,2023-10-05
MOR50391,1. Seizure,2022-07-29
MOR12851,1. Seizure,2018-01-15
MOR45097,1. Seizure,2022-02-04
MOR27904,1. Seizure,2020-02-11
MOR29123,9. Enforcement Action / Prosecution,2017-03-23
MOR41076,1. Seizure,2021-12-01
MOR27445,1. Seizure,2019-01-16
MOR7836,1. Seizure,2016-04-01
MOR3443,1. Seizure,2016-01-01
MOR50941,1. Seizure,2023-07-03
MOR4918,1. Seizure,2016-02-08
MOR17507,1. Seizure,2015-04-03
MOR52116,1. Seizure,2023-10-17
MOR28969,1. Seizure,2018-04-01
MOR49792,1. Seizure,2023-03-20
MOR41714,1. Seizure,2022-02-15
MOR54543,1. Seizure,2024-01-11
MOR48916,1. Seizure,2023-02-01
MOR28238,1. Seizure,2019-10-29
MOR31426,1. Seizure,2020-11-26
MOR31906,3. Smuggling / Illegal Trade (not elsewhere included),2015-11-01
MOR28946,1. Seizure,2018-11-01
MOR3030,1. Seizure,2015-05-08
MOR11447,1. Seizure,2015-06-28
MOR28452,1. Seizure,2019-04-15
MOR29561,1. Seizure,2020-08-08
MOR37226,9. Enforcement Action / Prosecution,2021-07-23
MOR25363,1. Seizure,2015-12-11
MOR29373,1. Seizure,2020-07-21
MOR50475,1. Seizure,2021-10-11
MOR44229,1. Seizure,2022-05-05
MOR28437,1. Seizure,2019-04-01
MOR41292,2. Poaching / Illegal Harvesting,2015-05-01
MOR44069,1. Seizure,2021-11-01
MOR28718,1. Seizure,2018-08-13
MOR38064,1. Seizure,2021-09-06
MOR29164,1. Seizure,2020-06-17
MOR49897,1. Seizure,2022-03-03
MOR27495,1. Seizure,2019-12-22
MOR44808,1. Seizure,2022-05-24
MOR33671,1. Seizure,2020-03-01
MOR8783,1. Seizure,2017-04-18
MOR52212,1. Seizure,2023-02-01
MOR3036,1. Seizure,2015-03-19
MOR33232,1. Seizure,2019-08-29
MOR29868,1. Seizure,2020-08-16
MOR22449,1. Seizure,2016-01-13
MOR36976,1. Seizure,2021-07-01
MOR41278,2. Poaching / Illegal Harvesting,2015-08-25
MOR49810,1. Seizure,2022-04-06
MOR51984,1. Seizure,2022-04-28
MOR14067,1. Seizure,2017-12-22
MOR43363,1. Seizure,2022-04-04
MOR11459,1. Seizure,2017-10-24
MOR36157,1. Seizure,2021-05-18
MOR25775,1. Seizure,2019-10-14
MOR15240,1. Seizure,2016-10-27
MOR14182,1. Seizure,2018-01-27
MOR27290,1. Seizure,2019-04-07
MOR42357,2. Poaching / Illegal Harvesting,2022-02-23
MOR39809,1. Seizure,2021-11-14
MOR17871,1. Seizure,2018-05-06
MOR9877,1. Seizure,2017-08-08
MOR15422,1. Seizure,2018-05-15
MOR14139,1. Seizure,2018-01-01
MOR39265,1. Seizure,2016-08-24
MOR41810,1. Seizure,2017-01-01
MOR18106,1. Seizure,2018-06-22
MOR50618,2. Poaching / Illegal Harvesting,2021-06-07
